type;sourceName;sourceVersion;device;unit;creationDate;startDate;endDate;value
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4e981f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 13:59:38 -0400;2017-03-29 13:58:34 -0400;2017-03-29 13:59:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4a80f00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 14:00:42 -0400;2017-03-29 13:59:34 -0400;2017-03-29 14:00:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c9fef0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 14:01:38 -0400;2017-03-29 14:00:34 -0400;2017-03-29 14:01:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c9fe50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 14:02:38 -0400;2017-03-29 14:01:34 -0400;2017-03-29 14:02:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c48905e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 14:03:41 -0400;2017-03-29 14:02:34 -0400;2017-03-29 14:03:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4880ff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 18:18:35 -0400;2017-03-29 18:15:01 -0400;2017-03-29 18:16:01 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4881090>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 18:18:42 -0400;2017-03-29 18:16:36 -0400;2017-03-29 18:17:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4881130>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 18:30:33 -0400;2017-03-29 18:21:25 -0400;2017-03-29 18:22:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c48811d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 18:30:33 -0400;2017-03-29 18:22:25 -0400;2017-03-29 18:23:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4a96260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-29 18:33:11 -0400;2017-03-29 18:29:15 -0400;2017-03-29 18:30:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4a96120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:13:08 -0400;2017-03-30 03:09:17 -0400;2017-03-30 03:10:17 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4898c90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:51:44 -0400;2017-03-30 03:49:12 -0400;2017-03-30 03:50:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4a96350>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:54:57 -0400;2017-03-30 03:53:17 -0400;2017-03-30 03:54:17 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4e892e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:55:31 -0400;2017-03-30 03:54:26 -0400;2017-03-30 03:55:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4e89380>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:56:50 -0400;2017-03-30 03:55:40 -0400;2017-03-30 03:56:40 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4e89330>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 03:59:26 -0400;2017-03-30 03:57:19 -0400;2017-03-30 03:58:19 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4691760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 04:37:10 -0400;2017-03-30 04:33:54 -0400;2017-03-30 04:34:54 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4691120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 04:48:09 -0400;2017-03-30 04:43:52 -0400;2017-03-30 04:44:52 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4680be0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 04:48:09 -0400;2017-03-30 04:44:52 -0400;2017-03-30 04:45:52 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c46822b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 04:51:56 -0400;2017-03-30 04:48:54 -0400;2017-03-30 04:49:54 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4681a90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 06:32:41 -0400;2017-03-30 06:28:09 -0400;2017-03-30 06:29:09 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c469b440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:03:40 -0400;2017-03-30 06:59:00 -0400;2017-03-30 07:00:00 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4690fe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:03:40 -0400;2017-03-30 07:01:24 -0400;2017-03-30 07:02:24 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4681540>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:10:24 -0400;2017-03-30 07:08:10 -0400;2017-03-30 07:09:10 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c46832a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:10:24 -0400;2017-03-30 07:09:10 -0400;2017-03-30 07:10:10 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4683fc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:13:46 -0400;2017-03-30 07:11:50 -0400;2017-03-30 07:12:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4683f70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:14:04 -0400;2017-03-30 07:12:50 -0400;2017-03-30 07:13:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c8b590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:18:40 -0400;2017-03-30 07:13:50 -0400;2017-03-30 07:14:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4690c20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:18:40 -0400;2017-03-30 07:15:22 -0400;2017-03-30 07:16:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c46841f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:18:40 -0400;2017-03-30 07:16:22 -0400;2017-03-30 07:17:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c82d50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:18:40 -0400;2017-03-30 07:17:22 -0400;2017-03-30 07:18:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c81f90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:20:11 -0400;2017-03-30 07:18:22 -0400;2017-03-30 07:19:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c81310>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:20:51 -0400;2017-03-30 07:19:22 -0400;2017-03-30 07:20:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4893830>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:22:58 -0400;2017-03-30 07:21:12 -0400;2017-03-30 07:22:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c81e50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:26:40 -0400;2017-03-30 07:22:23 -0400;2017-03-30 07:23:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4c81ef0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:26:40 -0400;2017-03-30 07:23:53 -0400;2017-03-30 07:24:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4892890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:26:40 -0400;2017-03-30 07:24:53 -0400;2017-03-30 07:25:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c48938d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:30:04 -0400;2017-03-30 07:28:26 -0400;2017-03-30 07:29:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4892a20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:31:52 -0400;2017-03-30 07:30:24 -0400;2017-03-30 07:31:24 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4895db0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:42:35 -0400;2017-03-30 07:40:50 -0400;2017-03-30 07:41:50 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4895d10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:44:19 -0400;2017-03-30 07:43:09 -0400;2017-03-30 07:44:09 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c4895c70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 07:47:04 -0400;2017-03-30 07:45:02 -0400;2017-03-30 07:46:02 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c5d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 12:29:44 -0400;2017-03-30 12:26:03 -0400;2017-03-30 12:27:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0899c30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-30 12:29:44 -0400;2017-03-30 12:27:03 -0400;2017-03-30 12:28:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c08998c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 05:18:56 -0400;2017-03-31 05:16:16 -0400;2017-03-31 05:17:16 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c990>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 05:18:58 -0400;2017-03-31 05:17:16 -0400;2017-03-31 05:18:16 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c7b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 05:26:18 -0400;2017-03-31 05:18:16 -0400;2017-03-31 05:19:16 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c490>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 05:26:18 -0400;2017-03-31 05:19:16 -0400;2017-03-31 05:20:16 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c3f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:33:49 -0400;2017-03-31 06:31:04 -0400;2017-03-31 06:32:04 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c350>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:39:08 -0400;2017-03-31 06:34:10 -0400;2017-03-31 06:35:10 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c6c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:39:08 -0400;2017-03-31 06:35:10 -0400;2017-03-31 06:36:10 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:39:08 -0400;2017-03-31 06:36:23 -0400;2017-03-31 06:37:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c1c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:39:08 -0400;2017-03-31 06:37:23 -0400;2017-03-31 06:38:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c030>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:57:26 -0400;2017-03-31 06:53:53 -0400;2017-03-31 06:54:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bfe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:57:26 -0400;2017-03-31 06:55:24 -0400;2017-03-31 06:56:24 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bb30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 06:58:25 -0400;2017-03-31 06:56:42 -0400;2017-03-31 06:57:42 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bf90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:03:49 -0400;2017-03-31 06:58:49 -0400;2017-03-31 06:59:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bea0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:03:49 -0400;2017-03-31 06:59:49 -0400;2017-03-31 07:00:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8be50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:03:49 -0400;2017-03-31 07:00:49 -0400;2017-03-31 07:01:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:03:49 -0400;2017-03-31 07:01:49 -0400;2017-03-31 07:02:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c080>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:04:41 -0400;2017-03-31 07:03:03 -0400;2017-03-31 07:04:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 07:07:06 -0400;2017-03-31 07:04:29 -0400;2017-03-31 07:05:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b810>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 08:48:41 -0400;2017-03-31 08:45:12 -0400;2017-03-31 08:46:12 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b9a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 08:48:41 -0400;2017-03-31 08:46:18 -0400;2017-03-31 08:47:18 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bf40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 08:48:41 -0400;2017-03-31 08:47:18 -0400;2017-03-31 08:48:18 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b630>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 09:11:57 -0400;2017-03-31 09:09:07 -0400;2017-03-31 09:10:07 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b7c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 09:39:52 -0400;2017-03-31 09:35:15 -0400;2017-03-31 09:36:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b450>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 10:42:10 -0400;2017-03-31 10:36:05 -0400;2017-03-31 10:37:05 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b3b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 10:42:10 -0400;2017-03-31 10:37:05 -0400;2017-03-31 10:38:05 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b900>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 10:55:18 -0400;2017-03-31 10:53:20 -0400;2017-03-31 10:54:20 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bb80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 10:59:01 -0400;2017-03-31 10:54:55 -0400;2017-03-31 10:55:55 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 10:59:01 -0400;2017-03-31 10:55:55 -0400;2017-03-31 10:56:55 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8aff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 11:09:02 -0400;2017-03-31 11:01:38 -0400;2017-03-31 11:02:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b5e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 11:09:02 -0400;2017-03-31 11:07:22 -0400;2017-03-31 11:08:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b180>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 11:14:23 -0400;2017-03-31 11:12:29 -0400;2017-03-31 11:13:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8b1d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 11:17:54 -0400;2017-03-31 11:13:29 -0400;2017-03-31 11:14:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8bc70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 11:17:54 -0400;2017-03-31 11:14:29 -0400;2017-03-31 11:15:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8cd00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 12:53:03 -0400;2017-03-31 12:49:27 -0400;2017-03-31 12:50:27 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0a8c800>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 14:05:00 -0400;2017-03-31 14:00:28 -0400;2017-03-31 14:01:28 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0899460>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 14:05:00 -0400;2017-03-31 14:01:28 -0400;2017-03-31 14:02:28 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0898010>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-03-31 14:05:00 -0400;2017-03-31 14:02:33 -0400;2017-03-31 14:03:33 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c06918f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-04-01 02:42:24 -0400;2017-04-01 02:40:43 -0400;2017-04-01 02:41:43 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0691df0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-04-01 02:42:55 -0400;2017-04-01 02:41:43 -0400;2017-04-01 02:42:43 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c06929d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-04-01 05:25:59 -0400;2017-04-01 05:23:35 -0400;2017-04-01 05:24:35 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c0691c10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-04-01 05:26:02 -0400;2017-04-01 05:24:35 -0400;2017-04-01 05:25:35 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;3.1.3;<<HKDevice: 0x1c06926b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:3.1.3>;min;2017-04-01 05:26:48 -0400;2017-04-01 05:25:35 -0400;2017-04-01 05:26:35 -0400;1
